N,N_pos,N_neg,ratio,disc_pos,disc_neg,a,b,mcnemar_reject_rate,stratified_reject_rate,mcnemar_se,stratified_se,mcnemar_var_mean,stratified_var_mean,var_ratio_mean,var_ratio_std,power_diff,n_sim,part,part_name,effect_type,ab_squared,delta_acc_true,expected_disc_count
500,250,250,1.0,0.35,0.35,0.2,-0.2,0.0366,0.05138,0.0008397671105729255,0.0009873205720534745,0.00069987544,0.0006175267587200001,1.1337945492995547,0.03348860159961175,0.014780000000000001,50000,4,Expected_Disc_Count,ab_0.16_disc_0.35,0.16,0.0,87.5
500,250,250,1.0,0.4,0.4,0.2,-0.2,0.03834,0.0508,0.0008587204946896283,0.0009820321786988449,0.00079997048,0.00071706078816,1.1161446490488478,0.03166850005953748,0.012459999999999999,50000,4,Expected_Disc_Count,ab_0.16_disc_0.4,0.16,0.0,100.0
500,250,250,1.0,0.45,0.45,0.2,-0.2,0.04026,0.05134,0.0008790805696863058,0.0009869569838650517,0.00089995536,0.0008167476940799999,1.1024199307298035,0.029986073712190548,0.01108,50000,4,Expected_Disc_Count,ab_0.16_disc_0.45,0.16,0.0,112.5
500,250,250,1.0,0.5,0.5,0.2,-0.2,0.03956,0.04982,0.0008717225063057624,0.0009730155969972938,0.0010003464,0.0009165444806400001,1.0919769067531693,0.02849222280787954,0.010260000000000005,50000,4,Expected_Disc_Count,ab_0.16_disc_0.5,0.16,0.0,125.0
30,15,15,1.0,0.25,0.25,0.25,-0.25,0.02342,0.06032,0.0006763357686829819,0.0010647205980913491,0.008320065074475604,0.00582498344245754,1.4002363250302878,0.17550868142598441,0.0369,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,3.75
30,15,15,1.0,0.3,0.3,0.25,-0.25,0.0241,0.06316,0.000685845317837776,0.0010878493866340138,0.010006999999999999,0.007392539259259261,1.3533514105777573,0.20373205059555957,0.03906,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,4.5
30,15,15,1.0,0.35,0.35,0.25,-0.25,0.02692,0.0658,0.0007238136997874522,0.0011087863635525106,0.011675377777777779,0.00894546074074074,1.3171610373648261,0.2127823896900874,0.03888,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,5.25
30,15,15,1.0,0.4,0.4,0.25,-0.25,0.02802,0.06402,0.0007380363080499496,0.0010947277250531293,0.013332666666666666,0.010502382222222223,1.2878372479878246,0.21730222638013041,0.03599999999999999,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,6.0
30,15,15,1.0,0.45,0.45,0.25,-0.25,0.0311,0.06774,0.0007763090879282556,0.001123844227640112,0.014999622222222222,0.012051875555555555,1.2662566898509753,0.2148777453555449,0.03663999999999999,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,6.75
30,15,15,1.0,0.5,0.5,0.25,-0.25,0.03406,0.0671,0.0008111709610186991,0.0011189065197772332,0.01664462222222222,0.013604912592592588,1.2459654775424789,0.2110805184616992,0.03304000000000001,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,7.5
40,20,20,1.0,0.25,0.25,0.25,-0.25,0.02186,0.06788,0.0006539440404193619,0.0011249204914126154,0.0062490750000000015,0.00445222375,1.3822564317011572,0.14362373300449288,0.04601999999999999,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,5.0
40,20,20,1.0,0.3,0.3,0.25,-0.25,0.0244,0.06436,0.0006899947825889701,0.0010974314593631806,0.0075084125000000005,0.005643144374999999,1.3296638014159374,0.16846383865416295,0.039959999999999996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,6.0
40,20,20,1.0,0.35,0.35,0.25,-0.25,0.02844,0.06324,0.0007433863921272705,0.0010884916389205753,0.008755812500000001,0.006834866875,1.2895595806557805,0.17709094551888135,0.034800000000000005,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,7.0
40,20,20,1.0,0.4,0.4,0.25,-0.25,0.03228,0.06402,0.0007904176313822966,0.0010947277250531293,0.010009775,0.00802013625,1.260915325180321,0.17591537187751413,0.03173999999999999,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,8.0
40,20,20,1.0,0.45,0.45,0.25,-0.25,0.03648,0.06422,0.0008384415256891801,0.0010963192199355076,0.011247537500000002,0.009202059375,1.236642716705974,0.170349132323411,0.02774,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,9.0
40,20,20,1.0,0.5,0.5,0.25,-0.25,0.038,0.06362,0.000855055553750749,0.00109153557523335,0.012493387500000001,0.010386834374999999,1.2182541300842045,0.16802930943764366,0.025619999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,10.0
50,25,25,1.0,0.25,0.25,0.25,-0.25,0.02082,0.06466,0.0006385378234685867,0.001099809841745381,0.005008256000000001,0.0036036332800000004,1.3724314630464458,0.1243282936356909,0.04383999999999999,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,6.25
50,25,25,1.0,0.3,0.3,0.25,-0.25,0.02638,0.06292,0.0007167160609334774,0.001085919643435922,0.006006344,0.00456488448,1.315212863279694,0.14728913733900414,0.03654,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,7.5
50,25,25,1.0,0.35,0.35,0.25,-0.25,0.03286,0.063,0.0007972480216344222,0.0010865633897753045,0.006999223999999999,0.00552181568,1.273861781513525,0.15149571720396168,0.03014,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,8.75
50,25,25,1.0,0.4,0.4,0.25,-0.25,0.0358,0.06132,0.0008308833853195043,0.0010729385592847336,0.007995752000000002,0.00647854144,1.2436079134022093,0.15070384759014246,0.02552,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,10.0
50,25,25,1.0,0.45,0.45,0.25,-0.25,0.0377,0.06,0.0008518064334107838,0.0010620734437881403,0.008992648,0.0074353593599999985,1.2203544555954038,0.14686740747001434,0.0223,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,11.25
50,25,25,1.0,0.5,0.5,0.25,-0.25,0.03854,0.05918,0.0008608677993745613,0.0010552509426671934,0.01001288,0.00841046336,1.2018507484836003,0.14245964564425678,0.020640000000000006,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,12.5
60,30,30,1.0,0.25,0.25,0.25,-0.25,0.02304,0.06058,0.0006709569047263766,0.001066865161114562,0.004171627777777777,0.003023154259259259,1.3655303193568729,0.11074662721796585,0.037540000000000004,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,7.5
60,30,30,1.0,0.3,0.3,0.25,-0.25,0.02918,0.05988,0.0007527088095671526,0.0010610785607107515,0.005006011111111111,0.0038275888888888885,1.307188089844422,0.13265535875087273,0.0307,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,9.0
60,30,30,1.0,0.35,0.35,0.25,-0.25,0.03294,0.05796,0.0007981848958731303,0.0010449941473520319,0.005833711111111111,0.004633805555555555,1.2639718138611629,0.1355004550568561,0.02502,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,10.5
60,30,30,1.0,0.4,0.4,0.25,-0.25,0.03546,0.05944,0.0008270742215786924,0.0010574203175653472,0.006663166666666666,0.005436348148148148,1.2332149755938422,0.13366551121122563,0.02398,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,12.0
60,30,30,1.0,0.45,0.45,0.25,-0.25,0.03662,0.05866,0.0008399878046733773,0.0010508948986459113,0.007500688888888889,0.006247654074074073,1.2092003757149203,0.1296383454218186,0.022039999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,13.5
60,30,30,1.0,0.5,0.5,0.25,-0.25,0.03762,0.05996,0.0008509375488248242,0.0010617419498164325,0.00833458888888889,0.007047719629629629,1.1916160174899317,0.12616291549348665,0.02234,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,15.0
75,38,37,1.0,0.25,0.25,0.25,-0.25,0.02528,0.05796,0.0007020102791270225,0.0010449941473520319,0.003337361777777778,0.0024351362908171335,1.3588688273301142,0.09699937256306332,0.03268,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,9.375
75,38,37,1.0,0.3,0.3,0.25,-0.25,0.0303,0.05618,0.0007665756322764245,0.001029794227989262,0.003998524444444445,0.003082761232811759,1.2964687872388916,0.11610975135360094,0.02588,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,11.25
75,38,37,1.0,0.35,0.35,0.25,-0.25,0.0337,0.05706,0.000807023047998011,0.0010373442668661162,0.004667612444444445,0.0037303908809862498,1.2551342512590813,0.11924345189208933,0.02336,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,13.125
75,38,37,1.0,0.4,0.4,0.25,-0.25,0.0336,0.05484,0.0008058664901830824,0.0010181608360175715,0.005329820444444445,0.004380209886518097,1.222501395409447,0.11605321459275669,0.021240000000000002,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,15.0
75,38,37,1.0,0.45,0.45,0.25,-0.25,0.03736,0.05834,0.0008481064838804146,0.0010482026941388768,0.005995306666666667,0.00502347452631579,1.2003700011501235,0.11378159047063445,0.020980000000000006,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,16.875
75,38,37,1.0,0.5,0.5,0.25,-0.25,0.03668,0.05878,0.0008406494822457216,0.0010519021969746048,0.006668163555555556,0.005679158233602025,1.181156185174735,0.10913377679545617,0.0221,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,18.75
100,50,50,1.0,0.25,0.25,0.25,-0.25,0.02572,0.05648,0.0007079333527953037,0.0010323759935217402,0.0024981760000000004,0.0018368847999999996,1.3513646147300038,0.08141020649657767,0.030760000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,12.5
100,50,50,1.0,0.3,0.3,0.25,-0.25,0.02876,0.05504,0.0007474337749928082,0.0010199078232860067,0.002998192,0.0023261224,1.2884445333758945,0.09903532160732863,0.026279999999999998,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,15.0
100,50,50,1.0,0.35,0.35,0.25,-0.25,0.031,0.05528,0.0007750999935492195,0.0010219992328764243,0.0035023059999999997,0.00281954652,1.2449903565262106,0.10051417980717847,0.024280000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,17.5
100,50,50,1.0,0.4,0.4,0.25,-0.25,0.03162,0.05424,0.0007825621457750177,0.001012897056960874,0.004000552000000001,0.00330855272,1.2133782083553353,0.0981821858375152,0.022619999999999994,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,20.0
100,50,50,1.0,0.45,0.45,0.25,-0.25,0.03272,0.05338,0.0007956054499561954,0.001005291754666276,0.004500082000000001,0.00379908324,1.1891927021255932,0.09419386142930307,0.020659999999999998,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,22.5
100,50,50,1.0,0.5,0.5,0.25,-0.25,0.03532,0.05428,0.0008254998195033115,0.001013249047371869,0.0050012319999999996,0.004288115360000001,1.171290569895458,0.09134089726807437,0.018960000000000005,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,25.0
125,62,63,1.0,0.25,0.25,0.25,-0.25,0.0264,0.05516,0.0007169803344583448,0.001020954204653666,0.00199795456,0.0014748792993753198,1.3476433057841388,0.07218568661338837,0.02876,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,15.625
125,62,63,1.0,0.3,0.3,0.25,-0.25,0.0276,0.05586,0.0007326423411187754,0.0010270312595047923,0.0024011635199999997,0.001870044136733231,1.2835644589824735,0.0886995450699413,0.02826,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,18.75
125,62,63,1.0,0.35,0.35,0.25,-0.25,0.03082,0.05554,0.0007729182052455487,0.001024258838380221,0.0028016345599999994,0.0022643173482437273,1.239531681773726,0.0891196168355359,0.02472,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,21.875
125,62,63,1.0,0.4,0.4,0.25,-0.25,0.03168,0.05372,0.0007832799959146154,0.001008307111945562,0.0032013747199999996,0.002657855381955965,1.207799894441613,0.08687668228561332,0.022039999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,25.0
125,62,63,1.0,0.45,0.45,0.25,-0.25,0.03424,0.05414,0.0008132357886861595,0.001012016406981626,0.0036004518399999994,0.003050954667322069,1.1838100395157776,0.08331404450079598,0.0199,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,28.125
125,62,63,1.0,0.5,0.5,0.25,-0.25,0.03608,0.05388,0.0008340051990245624,0.0010097221954577407,0.003998420480000001,0.0034439982002662565,1.164749119883729,0.0791122728502938,0.017799999999999996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,31.25
150,75,75,1.0,0.25,0.25,0.25,-0.25,0.02382,0.05378,0.000681947323478874,0.001008838060344672,0.0016658773333333334,0.0012330051792592593,1.3452301137109537,0.06531542795438945,0.02996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,18.75
150,75,75,1.0,0.3,0.3,0.25,-0.25,0.02648,0.05306,0.000718036344484038,0.0010024433789496542,0.002000231111111111,0.001562275602962963,1.2799838477233085,0.08039929160170263,0.026580000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,22.5
150,75,75,1.0,0.35,0.35,0.25,-0.25,0.03024,0.0528,0.0007658399623942328,0.0010001215926076189,0.002333940444444444,0.0018909550459259262,1.2360666577047956,0.08063044179935523,0.02256,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,26.25
150,75,75,1.0,0.4,0.4,0.25,-0.25,0.03168,0.05344,0.0007832799959146154,0.0010058247004324362,0.00266652,0.0022205225244444444,1.2035057417398347,0.07842639052515234,0.02176,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,30.0
150,75,75,1.0,0.45,0.45,0.25,-0.25,0.035,0.05468,0.0008218880702382777,0.0010167605185096439,0.002999676444444445,0.0025478832355555554,1.180344621026024,0.07512467877541978,0.019679999999999996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,33.75
150,75,75,1.0,0.5,0.5,0.25,-0.25,0.03632,0.05276,0.0008366702767518396,0.0009997637961038598,0.0033356213333333336,0.0028792065422222225,1.161606486040063,0.07127678319413865,0.016440000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,37.5
175,88,87,1.0,0.25,0.25,0.25,-0.25,0.02362,0.05146,0.0006791479308663173,0.000988047249882312,0.0014280966530612245,0.001058982206470049,1.3435369698556892,0.060177899339290394,0.02784,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,21.875
175,88,87,1.0,0.3,0.3,0.25,-0.25,0.02756,0.05456,0.000732126306042885,0.0010157086826447826,0.001713853387755102,0.001341842989188152,1.2769245380376886,0.07373334604701388,0.026999999999999996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,26.25
175,88,87,1.0,0.35,0.35,0.25,-0.25,0.02954,0.05272,0.0007571973111415545,0.0009994058394866422,0.0019996891428571426,0.0016239068730087647,1.2329019162746468,0.07393478382119735,0.023180000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,30.624999999999996
175,88,87,1.0,0.4,0.4,0.25,-0.25,0.03312,0.05292,0.0008002882680634522,0.0010011940231543534,0.0022865554285714284,0.0019072644711150921,1.2011196393242642,0.07191790663674137,0.019800000000000005,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,35.0
175,88,87,1.0,0.45,0.45,0.25,-0.25,0.03624,0.0539,0.0008357830149027917,0.0010098989058316679,0.0025723546122448982,0.0021895517434158615,1.1773790647412978,0.06866842779277693,0.017660000000000002,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,39.375
175,88,87,1.0,0.5,0.5,0.25,-0.25,0.03762,0.05432,0.0008509375488248242,0.001013600883977515,0.0028571330612244894,0.002470934195892777,1.15889042332627,0.06522618530995342,0.0167,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,43.75
200,100,100,1.0,0.25,0.25,0.25,-0.25,0.02424,0.05318,0.0006877851757634792,0.0010035127064467095,0.0012503595,0.000928304115,1.3425151105179525,0.056132987855837736,0.028939999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,25.0
200,100,100,1.0,0.3,0.3,0.25,-0.25,0.02702,0.05186,0.0007251195708295287,0.000991670715509942,0.0014993335000000002,0.001175230545,1.27553287151178,0.06907570045090791,0.024840000000000004,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,30.0
200,100,100,1.0,0.35,0.35,0.25,-0.25,0.03218,0.05426,0.0007892331417268284,0.0010130730714020583,0.001749488,0.0014229503700000001,1.2307480890844968,0.06885139885510756,0.022080000000000002,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,35.0
200,100,100,1.0,0.4,0.4,0.25,-0.25,0.0324,0.05046,0.000791836346728287,0.0009789156082114535,0.0019992555000000003,0.001670274125,1.1988795712331426,0.06662641896621528,0.01806,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,40.0
200,100,100,1.0,0.45,0.45,0.25,-0.25,0.035,0.0525,0.0008218880702382777,0.0009974342083566214,0.002249733,0.0019177224300000004,1.175340982444894,0.06391104823209584,0.017499999999999995,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,45.0
200,100,100,1.0,0.5,0.5,0.25,-0.25,0.0364,0.05208,0.0008375564458590239,0.0009936566167444367,0.00250066,0.0021663688799999996,1.156539173627572,0.060670781507474264,0.01568,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,50.0
250,125,125,1.0,0.25,0.25,0.25,-0.25,0.02418,0.0513,0.000686954548714833,0.0009865932292490154,0.0010001856000000002,0.00074408692736,1.340622601285025,0.04995944396614157,0.02712,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,31.25
250,125,125,1.0,0.3,0.3,0.25,-0.25,0.02792,0.05312,0.0007367560464631424,0.001002978221099541,0.00119977408,0.0009422719488,1.2730660320166791,0.061345788919971486,0.0252,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,37.5
250,125,125,1.0,0.35,0.35,0.25,-0.25,0.03044,0.05096,0.000768289091423274,0.0009834945693800246,0.0014006207999999998,0.00114120578048,1.2283511204455533,0.061307571657168436,0.02052,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,43.75
250,125,125,1.0,0.4,0.4,0.25,-0.25,0.03356,0.05312,0.0008054033324986929,0.001002978221099541,0.00160016064,0.00133916089856,1.1964423905698165,0.05932043459548981,0.01956,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,50.0
250,125,125,1.0,0.45,0.45,0.25,-0.25,0.03362,0.05144,0.0008060979543455002,0.0009878656426862917,0.0018006793599999998,0.00153748758016,1.1729256959210916,0.05669006171252195,0.017820000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,56.25
250,125,125,1.0,0.5,0.5,0.25,-0.25,0.03558,0.05156,0.0008284209509663551,0.0009889546642794097,0.0019998767999999997,0.0017362713446399999,1.1536340119350847,0.05393020881860765,0.01598,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,62.5
300,150,150,1.0,0.25,0.25,0.25,-0.25,0.02372,0.05238,0.0006805492135033293,0.0009963567192526983,0.0008341666666666668,0.0006212456977777777,1.3397736173586174,0.045440479579901404,0.02866,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,37.5
300,150,150,1.0,0.3,0.3,0.25,-0.25,0.0274,0.05026,0.0007300580798813202,0.0009770765824642406,0.0010004908888888889,0.0007868477199999999,1.2713144774993168,0.055738109005421865,0.02286,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,45.0
300,150,150,1.0,0.35,0.35,0.25,-0.25,0.03198,0.05368,0.00078685805073088,0.0010079529512829455,0.0011670195555555554,0.000952351051851852,1.2263042327660472,0.05587451976571312,0.021699999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,52.5
300,150,150,1.0,0.4,0.4,0.25,-0.25,0.03304,0.05314,0.0007993542193545988,0.0010031564224985054,0.0013335006666666664,0.001117541322962963,1.1945080648720239,0.053933352634929724,0.0201,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,60.0
300,150,150,1.0,0.45,0.45,0.25,-0.25,0.03538,0.05244,0.000826174988728175,0.000996895645491543,0.0014997831111111114,0.001282601751111111,1.1707929275642108,0.05137386576756874,0.01706,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,67.5
300,150,150,1.0,0.5,0.5,0.25,-0.25,0.03432,0.04952,0.0008141515534591825,0.0009702347097481104,0.0016675593333333337,0.0014493878474074074,1.1519897213756392,0.0485407267505414,0.015199999999999998,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,75.0
400,200,200,1.0,0.25,0.25,0.25,-0.25,0.02458,0.052,0.0006924712788267829,0.000992935043192655,0.000624792625,0.000466279633125,1.3377047724752351,0.039413551347382246,0.027419999999999996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,50.0
400,200,200,1.0,0.3,0.3,0.25,-0.25,0.0267,0.05164,0.0007209314807941182,0.0009896798512650442,0.0007500023750000001,0.000590835668125,1.2692797386009607,0.04806586162632574,0.024939999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,60.0
400,200,200,1.0,0.35,0.35,0.25,-0.25,0.03024,0.05104,0.0007658399623942328,0.0009842247548197515,0.000875480125,0.000715306334375,1.2245438781021194,0.04827872605469772,0.020800000000000003,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,70.0
400,200,200,1.0,0.4,0.4,0.25,-0.25,0.03262,0.05196,0.0007944298030663251,0.0009925740113462572,0.0010000253750000003,0.0008397163381250001,1.1918364189178547,0.04571943821401337,0.019339999999999996,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,80.0
400,200,200,1.0,0.45,0.45,0.25,-0.25,0.03338,0.05168,0.0008033153253859907,0.0009900421970805084,0.001125374,0.0009639743437499999,1.1685114338807174,0.044138532319846005,0.018299999999999997,50000,4,Expected_Disc_Count,ab_0.25_disc_0.45,0.25,0.0,90.0
400,200,200,1.0,0.5,0.5,0.25,-0.25,0.03682,0.05118,0.0008421910424600823,0.0009855009649919172,0.001249771375,0.001088197396875,1.1495734647928755,0.04184959225636883,0.014360000000000005,50000,4,Expected_Disc_Count,ab_0.25_disc_0.5,0.25,0.0,100.0
500,250,250,1.0,0.25,0.25,0.25,-0.25,0.02288,0.04908,0.0006686778835882042,0.0009661382261353704,0.0004999304,0.0003734746112,1.3368206504305207,0.03482228986727357,0.026199999999999998,50000,4,Expected_Disc_Count,ab_0.25_disc_0.25,0.25,0.0,62.5
500,250,250,1.0,0.3,0.3,0.25,-0.25,0.0277,0.05166,0.0007339306506748441,0.000989861044793662,0.00059983528,0.00047304110688,1.2679410251424588,0.04304213123523103,0.02396,50000,4,Expected_Disc_Count,ab_0.25_disc_0.3,0.25,0.0,75.0
500,250,250,1.0,0.35,0.35,0.25,-0.25,0.02852,0.04992,0.0007444005588391239,0.0009739403842125041,0.0006999434400000002,0.00057262650656,1.2228502251241364,0.04285872233307085,0.0214,50000,4,Expected_Disc_Count,ab_0.25_disc_0.35,0.25,0.0,87.5
500,250,250,1.0,0.4,0.4,0.25,-0.25,0.03362,0.05158,0.0008060979543455002,0.0009891360230018923,0.0007998370399999999,0.000672244872,1.1905709535219855,0.04131628809152014,0.017960000000000004,50000,4,Expected_Disc_Count,ab_0.25_disc_0.4,0.25,0.0,100.0
